media,drug,waste,pump_time,hour,vial_drug_mass,dil_rate
0,1,2,1694811254.9527237,0.0005584897222222221,0,0
0,1,2,1694811257.4553843,0.001253670277777778,0,0
0,1,2,1694811259.9583504,0.0019489408333333335,0,0
0,1,2,1694811262.4615371,0.002644269722222222,0,0
0,1,3,1694811264.9642591,0.0033394716666666664,0.0,0
1,1,2,1694811267.466992,0.004034675,0.0,0.07379666666666666
0,1,2,1694811269.9696314,0.0047298525,0.0,0.07379666666666666
0,1,2,1694811272.47282,0.005425181944444444,0.0,0.07379666666666666
0,1,2,1694811274.975689,0.006120423611111111,0.0,0.07379666666666666
1,1,3,1694811277.4792295,0.00681585,0.0,0.07379666666666666
0,1,2,1694811279.9826322,0.007511241944444445,0.0,0.07379666666666666
0,1,2,1694811282.4859014,0.008206592777777778,0.0,0.07379666666666666
0,1,2,1694811284.9883437,0.008901716944444443,0.0,0.07379666666666666
0,1,2,1694811287.4913056,0.009596984166666668,0.0,0.07379666666666666
0,2,3,1694811289.9938033,0.010292122777777779,161.2612611,0.07379666666666666
0,1,2,1694811292.4968307,0.0109874075,161.2612611,0.067192192125
0,1,2,1694811294.999399,0.01168256638888889,161.2612611,0.067192192125
0,1,2,1694811297.5023756,0.012377837222222222,161.2612611,0.067192192125
0,1,2,1694811300.0051625,0.013073055555555557,161.2612611,0.067192192125
1,1,3,1694811302.5085585,0.013768442777777778,147.822822675,0.07379666666666666
0,1,2,1694811305.0114007,0.014463677777777777,147.822822675,0.07379666666666666
0,1,2,1694811307.514371,0.015158945833333333,147.822822675,0.07379666666666666
0,1,2,1694811310.0170832,0.015854145277777777,147.822822675,0.07379666666666666
0,1,2,1694811312.5197537,0.01654932972222222,147.822822675,0.07379666666666666
1,1,3,1694811315.0224092,0.017244513055555556,135.50425411875,0.07379666666666666
0,1,2,1694811317.525411,0.017939790555555557,135.50425411875,0.07379666666666666
0,1,2,1694811320.0284781,0.01863508722222222,135.50425411875,0.07379666666666666
0,1,2,1694811322.530985,0.01933023027777778,135.50425411875,0.07379666666666666
0,1,3,1694811325.0333388,0.020025328333333335,124.2122329421875,0.07379666666666666
0,2,2,1694811327.5357087,0.020720431388888887,285.4734940421875,0.07379666666666666
0,1,2,1694811330.0386178,0.021415681111111112,285.4734940421875,0.067192192125
0,1,2,1694811332.5414114,0.022110901944444445,285.4734940421875,0.067192192125
0,1,2,1694811335.0441477,0.022806106666666666,285.4734940421875,0.067192192125
1,1,3,1694811337.5464933,0.023501204444444444,261.68403620533854,0.07379666666666666
0,1,2,1694811340.0531073,0.02419748638888889,261.68403620533854,0.07379666666666666
0,1,2,1694811342.5564663,0.024892860555555556,261.68403620533854,0.07379666666666666
0,1,2,1694811345.059174,0.025588059166666666,261.68403620533854,0.07379666666666666
0,1,2,1694811347.562331,0.026283379722222222,261.68403620533854,0.07379666666666666
1,1,3,1694811350.0647235,0.026978488888888888,239.877033188227,0.07379666666666666
0,1,2,1694811352.5674713,0.0276736975,239.877033188227,0.07379666666666666
0,1,2,1694811355.0707858,0.02836904722222222,239.877033188227,0.07379666666666666
0,1,2,1694811357.5732982,0.029064204444444443,239.877033188227,0.07379666666666666
0,1,2,1694811360.0763586,0.02975949916666667,239.877033188227,0.07379666666666666
0,2,3,1694811362.5790522,0.03045469138888889,381.14854152254145,0.07379666666666666
0,1,2,1694811365.0825756,0.031150114444444443,381.14854152254145,0.067192192125
0,1,2,1694811367.5853238,0.0318453225,381.14854152254145,0.067192192125
0,1,2,1694811370.0879686,0.03254050305555555,381.14854152254145,0.067192192125
0,1,2,1694811372.590916,0.033235765,381.14854152254145,0.067192192125
1,1,3,1694811375.0930557,0.033930805277777774,349.3861630623297,0.07379666666666666
0,1,2,1694811377.5959086,0.03462604083333333,349.3861630623297,0.07379666666666666
0,1,2,1694811380.098589,0.03532123,349.3861630623297,0.07379666666666666
0,1,2,1694811382.6011918,0.036016397222222225,349.3861630623297,0.07379666666666666
0,1,3,1694811385.10638,0.03671227638888889,320.2706494738022,0.07379666666666666
1,1,2,1694811387.608673,0.03740736416666667,320.2706494738022,0.07379666666666666
0,1,2,1694811390.1114898,0.03810259083333334,320.2706494738022,0.07379666666666666
0,1,2,1694811392.6142027,0.038797789166666666,320.2706494738022,0.07379666666666666
0,1,2,1694811395.11696,0.03949299944444445,320.2706494738022,0.07379666666666666
0,2,3,1694811397.6192985,0.04018809472222223,454.84268978431874,0.07379666666666666
0,1,2,1694811400.1236877,0.04088375805555556,454.84268978431874,0.067192192125
0,1,2,1694811402.6264765,0.04157897555555556,454.84268978431874,0.067192192125
0,1,2,1694811405.1289098,0.04227409777777778,454.84268978431874,0.067192192125
0,1,2,1694811407.6316192,0.042969295,454.84268978431874,0.067192192125
1,1,3,1694811410.1341076,0.04366442916666667,416.9391323022922,0.07379666666666666
0,1,2,1694811412.6365974,0.04435956527777778,416.9391323022922,0.07379666666666666
0,1,2,1694811415.1395328,0.045054826666666666,416.9391323022922,0.07379666666666666
0,1,2,1694811417.6423438,0.04575005055555556,416.9391323022922,0.07379666666666666
0,1,2,1694811420.1452954,0.04644530916666667,416.9391323022922,0.07379666666666666
1,1,3,1694811422.6500375,0.04714107583333334,382.1942046104345,0.07379666666666666
0,1,2,1694811425.152106,0.04783609694444444,382.1942046104345,0.07379666666666666
0,1,2,1694811427.6547315,0.04853126888888889,382.1942046104345,0.07379666666666666
0,1,2,1694811430.1575692,0.04922649777777778,382.1942046104345,0.07379666666666666
0,1,2,1694811432.6599212,0.04992160111111111,382.1942046104345,0.07379666666666666
0,2,3,1694811435.1621203,0.05061665694444444,511.60594865956494,0.07379666666666666
0,1,2,1694811437.6644762,0.05131175416666667,511.60594865956494,0.067192192125
0,1,2,1694811440.166805,0.052006846111111116,511.60594865956494,0.067192192125
0,1,2,1694811442.669126,0.05270193555555556,511.60594865956494,0.067192192125
0,1,3,1694811445.1724203,0.0533972925,468.9721196046012,0.067192192125
1,1,2,1694811447.6762075,0.05409279027777778,468.9721196046012,0.07379666666666666
0,1,2,1694811450.1783845,0.05478784111111112,468.9721196046012,0.07379666666666666
0,1,2,1694811452.680905,0.055482984444444446,468.9721196046012,0.07379666666666666
0,1,2,1694811455.2164805,0.05618731166666667,468.9721196046012,0.07379666666666666
1,1,3,1694811457.741843,0.056888801111111116,429.8911096375511,0.07379666666666666
0,1,2,1694811460.3464067,0.05761229138888889,429.8911096375511,0.07379666666666666
0,1,2,1694811462.8246522,0.058300693055555554,429.8911096375511,0
0,1,2,1694811465.3307164,0.05899682083333333,429.8911096375511,0
0,1,2,1694811467.8719072,0.05970270777777777,429.8911096375511,0
0,2,3,1694811470.3770285,0.06039857333333334,555.3281116010885,0.067192192125
0,1,2,1694811472.9893482,0.06112421944444445,555.3281116010885,0.067192192125
0,1,2,1694811475.4921398,0.06181943805555556,555.3281116010885,0.067192192125
0,1,2,1694811477.9946377,0.06251457805555556,555.3281116010885,0.067192192125
0,1,2,1694811480.496993,0.06320967555555555,555.3281116010885,0.067192192125
1,1,3,1694811482.9992077,0.06390473555555556,509.05076896766445,0.07379666666666666
0,1,2,1694811485.5021408,0.064599995,509.05076896766445,0.07379666666666666
0,1,2,1694811488.004806,0.06529518,509.05076896766445,0.07379666666666666
0,1,2,1694811490.507606,0.06599040027777778,509.05076896766445,0.07379666666666666
0,1,2,1694811493.0098984,0.0666854838888889,509.05076896766445,0.07379666666666666
1,1,3,1694811495.512438,0.06738063194444445,466.6298715536924,0.07379666666666666
0,1,2,1694811498.0151744,0.06807583611111112,466.6298715536924,0.07379666666666666
0,1,2,1694811500.5181427,0.06877110527777777,466.6298715536924,0.07379666666666666
0,1,2,1694811503.0208738,0.06946631027777778,466.6298715536924,0.07379666666666666
0,1,3,1694811505.523798,0.07016156638888889,427.744048924218,0.07379666666666666
0,2,2,1694811508.0263824,0.07085672777777778,589.005310024218,0.07379666666666666
0,1,2,1694811510.5289073,0.07155187361111111,589.005310024218,0.067192192125
0,1,2,1694811513.031802,0.07224712277777778,589.005310024218,0.067192192125
0,1,2,1694811515.5345798,0.07294233638888889,589.005310024218,0.067192192125
1,1,3,1694811518.037421,0.07363757277777777,539.9215341888665,0.07379666666666666
0,1,2,1694811520.5405452,0.07433288472222223,539.9215341888665,0.07379666666666666
0,1,2,1694811523.0433476,0.07502810666666666,539.9215341888665,0.07379666666666666
0,1,2,1694811525.5459576,0.07572327694444445,539.9215341888665,0.07379666666666666
0,1,2,1694811528.0491931,0.07641861972222222,539.9215341888665,0.07379666666666666
1,1,3,1694811530.5517144,0.07711376583333333,494.928073006461,0.07379666666666666
0,1,2,1694811533.0546055,0.07780901166666666,494.928073006461,0.07379666666666666
0,1,2,1694811535.5572863,0.07850420055555556,494.928073006461,0.07379666666666666
0,1,2,1694811538.0601158,0.07919943111111111,494.928073006461,0.07379666666666666
0,1,2,1694811540.5628076,0.07989462416666668,494.928073006461,0.07379666666666666
0,2,3,1694811543.065076,0.08058969833333333,614.9453280225893,0.07379666666666666
0,1,2,1694811545.5672538,0.08128474805555555,614.9453280225893,0.067192192125
0,1,2,1694811548.0696313,0.0819798525,614.9453280225893,0.067192192125
0,1,2,1694811550.5721068,0.08267498611111111,614.9453280225893,0.067192192125
0,1,2,1694811553.0749187,0.08337020999999999,614.9453280225893,0.067192192125
