media,drug,waste,pump_time,hour,vial_drug_mass,dil_rate
0,1,2,1694791058.9365506,0.13628186222222222,1131.362750118873,0.29518666666666665
0,1,2,1694791059.4382064,0.1364212025,1131.362750118873,0.29518666666666665
0,1,2,1694791059.93859,0.13656020972222221,1131.362750118873,0.29518666666666665
0,1,2,1694791060.4397242,0.13669940666666666,1131.362750118873,0.29518666666666665
0,1,2,1694791060.940372,0.13683847944444444,1131.362750118873,0.29518666666666665
0,1,2,1694791061.4412646,0.1369776172222222,1131.362750118873,0.29518666666666665
0,1,2,1694791061.942139,0.13711674527777776,1131.362750118873,0.29518666666666665
0,1,2,1694791062.4429233,0.137255855,1131.362750118873,0.29518666666666665
0,1,2,1694791062.9437852,0.13739498166666667,1131.362750118873,0.29518666666666665
0,1,2,1694791063.4445934,0.1375340963888889,1131.362750118873,0.29518666666666665
0,1,2,1694791063.9456594,0.13767327944444444,1131.362750118873,0.29518666666666665
0,1,2,1694791064.4463377,0.13781236055555557,1131.362750118873,0.29518666666666665
0,1,2,1694791064.946803,0.13795138027777779,1131.362750118873,0.29518666666666665
0,1,2,1694791065.4483728,0.13809070277777777,1131.362750118873,0.29518666666666665
0,1,2,1694791065.9488266,0.13822971972222223,1131.362750118873,0.29518666666666665
0,1,2,1694791066.44957,0.13836881333333334,1131.362750118873,0.29518666666666665
0,1,2,1694791066.9501336,0.13850785999999998,1131.362750118873,0.29518666666666665
0,1,2,1694791067.4514415,0.13864710638888889,1131.362750118873,0.29518666666666665
0,1,2,1694791067.9519868,0.13878615222222224,1131.362750118873,0.29518666666666665
0,1,2,1694791068.4535077,0.13892546027777777,1131.362750118873,0.29518666666666665
0,1,2,1694791068.9550173,0.13906477166666667,1131.362750118873,0.29518666666666665
0,1,2,1694791069.4558287,0.139203885,1131.362750118873,0.29518666666666665
0,1,2,1694791069.9564357,0.13934294388888888,1131.362750118873,0.29518666666666665
0,1,2,1694791070.4571345,0.1394820261111111,1131.362750118873,0.29518666666666665
0,1,2,1694791070.9576538,0.13962106055555554,1131.362750118873,0.29518666666666665
0,1,2,1694791071.459005,0.1397603188888889,1131.362750118873,0.29518666666666665
0,1,2,1694791071.9599314,0.13989946916666665,1131.362750118873,0.29518666666666665
0,1,2,1694791072.461044,0.14003866583333335,1131.362750118873,0.29518666666666665
0,1,2,1694791072.9619644,0.14017781166666668,1131.362750118873,0.29518666666666665
0,1,2,1694791073.4626462,0.14031688916666668,1131.362750118873,0.29518666666666665
0,1,2,1694791073.9634907,0.1404560125,1131.362750118873,0.29518666666666665
0,1,2,1694791074.464367,0.14059514666666667,1131.362750118873,0.29518666666666665
0,1,2,1694791074.9648447,0.1407341688888889,1131.362750118873,0.29518666666666665
0,1,2,1694791075.466178,0.1408734222222222,1131.362750118873,0.29518666666666665
0,1,2,1694791075.967399,0.14101265166666668,1131.362750118873,0.29518666666666665
0,1,2,1694791076.4681196,0.14115174222222224,1131.362750118873,0.29518666666666665
0,1,2,1694791076.9695876,0.14129103944444443,1131.362750118873,0.29518666666666665
0,1,2,1694791077.4698083,0.14142998972222223,1131.362750118873,0.29518666666666665
0,1,2,1694791077.9703147,0.14156902166666668,1131.362750118873,0.29518666666666665
0,1,2,1694791078.471096,0.14170812583333334,1131.362750118873,0.29518666666666665
0,1,2,1694791078.9721138,0.14184729694444445,1131.362750118873,0.29518666666666665
0,1,2,1694791079.4725668,0.14198631416666666,1131.362750118873,0.29518666666666665
0,1,2,1694791079.973441,0.1421254388888889,791.9539250832111,0.29518666666666665
0,1,2,1694791080.4738908,0.14226445972222224,791.9539250832111,0.29518666666666665
0,1,2,1694791080.9752378,0.14240371638888888,791.9539250832111,0.29518666666666665
0,1,2,1694791081.4757297,0.14254274805555556,791.9539250832111,0.29518666666666665
