media,drug,waste,pump_time,hour,vial_drug_mass,dil_rate
0,1,2,1694788749.317251,0.0005593508333333333,0,0
0,1,2,1694788751.8229454,0.0012553794444444444,0,0
0,1,2,1694788754.3273368,0.0019510419444444445,0,0
0,1,2,1694788756.831195,0.0026465519444444446,0,0
0,1,2,1694788759.337467,0.003342748055555556,0,0
0,1,2,1694788761.8432963,0.004038811388888889,0,0
0,1,2,1694788764.34676,0.004734218333333333,0,0
0,1,2,1694788766.8506851,0.0054297519444444445,0,0
0,1,2,1694788769.3594227,0.006126623611111112,0,0
0,1,2,1694788771.8631742,0.006822109444444445,0,0
0,1,2,1694788774.3675864,0.007517780277777777,0,0
0,1,2,1694788776.8742468,0.008214071944444444,0,0
0,1,2,1694788779.3788247,0.008909791944444445,0.0,0
0,1,3,1694788781.8822432,0.009605184999999999,0.0,0
0,1,2,1694788784.3881679,0.010301266388888888,0.0,0
1,2,2,1694788786.8922737,0.010996861111111112,340.5405410513513,0.29518666666666665
0,1,2,1694788789.3969588,0.011692601666666667,340.5405410513513,0.29518666666666665
0,1,2,1694788791.901677,0.01238836,340.5405410513513,0.29518666666666665
0,1,2,1694788794.4052534,0.013083799722222221,340.5405410513513,0.29518666666666665
0,1,2,1694788796.9109418,0.013779817222222223,340.5405410513513,0.29518666666666665
0,1,2,1694788799.4151745,0.0144754425,340.5405410513513,0.29518666666666665
0,1,2,1694788801.921614,0.015171670833333333,340.5405410513513,0.29518666666666665
0,1,2,1694788804.42737,0.015867719722222222,340.5405410513513,0.29518666666666665
0,1,2,1694788806.9330215,0.016563734166666667,340.5405410513513,0.29518666666666665
0,1,2,1694788809.4372401,0.017259343333333333,238.3783787359459,0.29518666666666665
0,1,3,1694788811.9429157,0.017955368333333332,238.3783787359459,0.29518666666666665
0,1,2,1694788814.446011,0.018650677499999997,238.3783787359459,0.29518666666666665
1,2,2,1694788816.9507287,0.019346429722222225,578.9189197872972,0.29518666666666665
0,1,2,1694788819.45492,0.02004204027777778,578.9189197872972,0.29518666666666665
0,1,2,1694788821.9617422,0.020738379166666664,578.9189197872972,0.29518666666666665
0,1,2,1694788824.4666095,0.021434176944444445,578.9189197872972,0.29518666666666665
0,1,2,1694788826.970395,0.022129673055555552,578.9189197872972,0.29518666666666665
