current,average,maxod,time,hour,temp,threads,min
0,0,0,1694812980.3826072,0.001032481388888889,22.625,6,0.0
0.1371291848506119,0,0,1694812980.5830007,0.0010881491666666666,22.625,6,0.0
0.1371291848506119,0.9992864539505744,0.9992864539505744,1694812980.7833934,0.001143813611111111,22.625,7,0.0
0.13487911618396556,0.9992864539505744,0.9992864539505744,1694812980.98382,0.0011994875,22.625,7,0.0
0.13487911618396556,0.9985685195137137,0.9992864539505744,1694812981.1844676,0.0012552208333333334,22.625,7,0.0
0.13487911618396556,0.9985685195137137,0.9992864539505744,1694812981.3851128,0.0013109555555555555,22.625,7,0.0
0.13487911618396556,0.9978429991484774,0.9992864539505744,1694812981.585759,0.0013666911111111112,22.625,7,0.0
0.1336290780358287,0.9978429991484774,0.9992864539505744,1694812981.7863784,0.0014224188888888889,22.625,7,0.0
0.1336290780358287,0.9971038036696396,0.9992864539505744,1694812981.9869373,0.0014781297222222222,22.625,7,0.0
0.13250404370250557,0.9971038036696396,0.9992864539505744,1694812982.1874793,0.0015338358333333334,22.625,7,0.0
0.13250404370250557,0.9963459928801248,0.9992864539505744,1694812982.388743,0.0015897425,22.625,7,0.0
0.13275405133213294,0.9963459928801248,0.9992864539505744,1694812982.5892434,0.0016454372222222224,22.625,7,0.0
0.13275405133213294,0.9955656751189316,0.9992864539505744,1694812982.7901149,0.0017012341666666668,22.625,7,0.0
0.1322540360728782,0.9955656751189316,0.9992864539505744,1694812982.990426,0.0017568766666666666,22.6875,7,0.0
0.1322540360728782,0.9947572268288752,0.9992864539505744,1694812983.1909873,0.0018125880555555556,22.6875,7,0.0
0.13125400555436872,0.9947572268288752,0.9992864539505744,1694812983.3915434,0.0018682974999999998,22.6875,7,0.0
0.13125400555436872,0.9939152646032297,0.9992864539505744,1694812983.5921116,0.0019240113888888888,22.6875,7,0.0
0.13125400555436872,0.9939152646032297,0.9992864539505744,1694812983.7926826,0.0019797255555555554,22.6875,7,0.0
0.13125400555436872,0.9939152646032297,0.9992864539505744,1694812983.9931805,0.00203542,22.6875,7,0.0
0.13125400555436872,0.9939152646032297,0.9992864539505744,1694812984.1935623,0.0020910827777777777,22.6875,7,0.0
0.13250404370250557,0.9930367150712357,0.9992864539505744,1694812984.3941329,0.002146796111111111,22.6875,7,0.0
0.12987896359141818,0.9930367150712357,0.9992864539505744,1694812984.594462,0.002202443611111111,22.6875,7,0.0
0.12987896359141818,0.992113486749945,0.9992864539505744,1694812984.7951467,0.0022581866666666664,22.6875,7,0.0
0.12987896359141818,0.992113486749945,0.9992864539505744,1694812984.995538,0.0023138530555555556,22.6875,7,0.0
0.12987896359141818,0.9911429117925947,0.9992864539505744,1694812985.1959703,0.0023695291666666666,22.6875,7,0.0
