media,drug,waste,pump_time,hour,vial_drug_mass,dil_rate
0,1,2,1694812980.3826072,0.001032481388888889,0,0
0,1,2,1694812980.5830007,0.0010881491666666666,0,0
0,1,2,1694812980.7833934,0.001143813611111111,0,0
0,1,2,1694812980.98382,0.0011994875,0,0
0,1,2,1694812981.1844676,0.0012552208333333334,0,0
0,1,2,1694812981.3851128,0.0013109555555555555,0,0
0,1,2,1694812981.585759,0.0013666911111111112,0,0
0,1,2,1694812981.7863784,0.0014224188888888889,0,0
0,1,2,1694812981.9869373,0.0014781297222222222,0,0
0,1,2,1694812982.1874793,0.0015338358333333334,0,0
0,1,2,1694812982.388743,0.0015897425,0,0
0,1,2,1694812982.5892434,0.0016454372222222224,0,0
0,1,2,1694812982.7901149,0.0017012341666666668,0,0
0,1,2,1694812982.990426,0.0017568766666666666,0,0
0,1,2,1694812983.1909873,0.0018125880555555556,0,0
0,1,2,1694812983.3915434,0.0018682974999999998,0,0
0,1,2,1694812983.5921116,0.0019240113888888888,0,0
0,1,3,1694812983.7926826,0.0019797255555555554,0.0,0
1,1,2,1694812983.9931805,0.00203542,0.0,0
0,1,2,1694812984.1935623,0.0020910827777777777,0.0,0
0,1,2,1694812984.3941329,0.002146796111111111,0.0,0
0,1,2,1694812984.594462,0.002202443611111111,0.0,0
0,1,2,1694812984.7951467,0.0022581866666666664,0.0,0
0,1,2,1694812984.995538,0.0023138530555555556,0.0,0
0,1,2,1694812985.1959703,0.0023695291666666666,0.0,0
0,1,2,1694812985.3964505,0.0024252183333333334,0.0,0
0,1,2,1694812985.5968766,0.002480892222222222,0.0,0
0,1,2,1694812985.797516,0.0025366230555555554,0.0,0
0,1,2,1694812985.998016,0.002592318611111111,0.0,0
0,1,2,1694812986.198525,0.0026480155555555556,0.0,0
0,1,2,1694812986.3991032,0.002703731111111111,0.0,0
0,1,3,1694812986.5994723,0.0027593911111111116,0.0,0
1,1,2,1694812986.799887,0.0028150619444444447,0.0,0
0,1,2,1694812987.0003395,0.0028707425,0.0,0
0,1,2,1694812987.2006872,0.002926395,0.0,0
0,1,2,1694812987.401214,0.002982096111111111,0.0,0
0,1,2,1694812987.6017687,0.0030378049999999998,0.0,0
0,1,2,1694812987.8022451,0.0030934933333333333,0.0,0
0,1,2,1694812988.0027533,0.00314919,0.0,0
0,1,2,1694812988.203311,0.0032048997222222223,0.0,0
0,1,2,1694812988.4043958,0.0032607575,0.0,0
0,1,2,1694812988.6048858,0.0033164488888888888,0.0,0
0,1,2,1694812988.8054113,0.0033721505555555555,0.0,0
0,1,2,1694812989.0058858,0.0034278380555555557,0.0,0
0,1,2,1694812989.2064307,0.003483544722222222,0.0,0
0,1,2,1694812989.4069214,0.0035392369444444444,0.0,0
0,1,2,1694812989.6074715,0.0035949449999999996,0.0,0
0,1,3,1694812989.8079402,0.0036506313888888886,0.0,0
1,1,2,1694812990.0083203,0.0037062933333333334,0.0,0
0,1,2,1694812990.2088263,0.003761988888888889,0.0,0
0,1,2,1694812990.40909,0.0038176172222222225,0.0,0
0,1,2,1694812990.609629,0.0038733202777777778,0.0,0
0,1,2,1694812990.8101182,0.003929014166666666,0.0,0
0,1,2,1694812991.0106058,0.003984704444444444,0.0,0
0,1,2,1694812991.211091,0.004040395555555556,0.0,0
0,1,2,1694812991.411553,0.004096079722222222,0.0,0
0,1,2,1694812991.6121914,0.004151811666666666,0.0,0
0,1,2,1694812991.8128693,0.004207555,0.0,0
0,1,2,1694812992.0134933,0.004263284166666667,0.0,0
