media,drug,waste,pump_time,hour,vial_drug_mass,dil_rate
0,1,2,1694811844.2679386,1.416111111111111e-06,0,0
0,1,2,1694811844.7682369,0.00014038833333333335,0,0
0,1,2,1694811845.2689688,0.00027947805555555554,0,0
0,1,2,1694811845.7693863,0.00041848555555555557,0,0
0,1,2,1694811846.2700393,0.0005575533333333333,0,0
0,1,2,1694811846.7706475,0.0006966122222222223,0,0
0,1,3,1694811847.2710772,0.0008356222222222221,0.0,0
1,1,2,1694811847.7715182,0.0009746330555555555,0.0,0.29518666666666665
0,1,2,1694811848.272148,0.0011136955555555556,0.0,0.29518666666666665
0,1,2,1694811848.772768,0.0012527563888888888,0.0,0.29518666666666665
0,1,2,1694811849.2732713,0.0013917861111111113,0.0,0.29518666666666665
0,1,2,1694811849.7736194,0.0015307730555555556,0.0,0.29518666666666665
0,1,3,1694811850.2741525,0.0016698086111111112,0.0,0.29518666666666665
1,1,2,1694811850.7745516,0.0018088091666666668,0.0,0.29518666666666665
0,1,2,1694811851.2751381,0.0019478591666666665,0.0,0.29518666666666665
0,1,2,1694811851.775659,0.002086893611111111,0.0,0.29518666666666665
0,1,2,1694811852.2763224,0.0022259666666666665,0.0,0.29518666666666665
0,1,2,1694811852.7769964,0.002365041388888889,0.0,0.29518666666666665
0,1,3,1694811853.2772555,0.002504005277777778,0.0,0.29518666666666665
1,1,2,1694811853.7776413,0.002643001111111111,0.0,0.29518666666666665
0,1,2,1694811854.2781994,0.002782043611111111,0.0,0.29518666666666665
0,1,2,1694811854.7787235,0.0029210780555555555,0.0,0.29518666666666665
0,1,2,1694811855.279206,0.003060101388888889,0.0,0.29518666666666665
0,1,2,1694811855.7798488,0.0031991680555555554,0.0,0.29518666666666665
0,1,3,1694811856.2803028,0.003338183888888889,0.0,0.29518666666666665
1,1,2,1694811856.780643,0.0034771680555555555,0.0,0.29518666666666665
0,1,2,1694811857.281783,0.0036163725,0.0,0.29518666666666665
0,1,2,1694811857.782101,0.003755351111111111,0.0,0.29518666666666665
0,1,2,1694811858.282631,0.003894385833333333,0.0,0.29518666666666665
0,1,2,1694811858.7831635,0.0040334222222222224,0.0,0.29518666666666665
0,1,3,1694811859.2836373,0.0041724430555555555,0.0,0.29518666666666665
1,1,2,1694811859.7841322,0.00431147,0.0,0.29518666666666665
0,1,2,1694811860.2847908,0.004450540555555556,0.0,0.29518666666666665
